tic_id,period_days,duration_days,depth_ppm,snr,bls_power,transit_time,tls_period,tls_duration,tls_depth_ppm,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,tls_transit_time
412521892,2.4722085491719734,0.07273444933713219,995126.9806358636,33.415586347866046,0.0045785917260937345,2966.070896908085,2.4722085491719734,0.07273444933713219,995126.9806358636,33.415586347866046,18.325620805843396,8.0032e-05,0.9975605147738474,0.5376822610868117,2966.0732476781345
42015200,9.68889421478411,0.08662566579150416,995427.1051689874,15.19465170746062,0.0009987010535821353,2095.279927337222,9.68889421478411,0.08662566579150416,995427.1051689874,15.19465170746062,13.310277164528422,8.0032e-05,0.9977109326698728,0.42027382286852527,2095.2749875255677
420645189,10.830694504955778,0.17406319227015263,999201.8243187517,9.687724124025054,7.116350641809127e-05,1826.098228429225,10.830694504955778,0.17406319227015263,999201.8243187517,9.687724124025054,5.223513342992863,1.0,0.9996008324920261,7.070741174311717,1826.646246373387
425817867,11.693794279960017,0.35419140263794935,998279.2965570773,9.204250478250824,0.0001849851344586982,2036.8126416534935,11.693794279960017,0.35419140263794935,998279.2965570773,9.204250478250824,7.289424350418811,0.005842337,0.9991392778572351,,2036.7957606826903
441738827,0.6050265772599734,0.019689714143721296,998402.4193743176,4.234615772688867,0.000783860915746438,1740.5100595713488,0.6050265772599734,0.019689714143721296,998402.4193743176,4.234615772688867,6.04760980646777,0.050740296,0.9992008903990817,0.7444221183084684,1738.717024464135
444413256,4.0113719958046214,0.0845788119763859,995752.1546316831,18.344529581769542,0.0031031635316534573,2885.663084426805,4.0113719958046214,0.0845788119763859,995752.1546316831,18.344529581769542,15.144182062033275,8.0032e-05,0.9978738169887429,0.7237262391978161,2885.658107008766
449050247,2.9684437188015136,0.02773580142587189,998593.4479761353,9.148893635985075,0.00038998718814760064,2174.4916330016354,2.9684437188015136,0.02773580142587189,998593.4479761353,9.148893635985075,22.860840821530047,8.0032e-05,0.999296476515421,0.49556909990693465,2174.4260833139547
450327768,5.341360351866196,0.05158420983855537,996209.6556934579,37.98237654198631,0.0010546702331926628,2612.46382603322,5.341360351866196,0.05158420983855537,996209.6556934579,37.98237654198631,20.822572090809366,8.0032e-05,0.9981030285964761,0.20647512226929687,2612.4687756256512
453064665,2.646120209668297,0.09758519477625903,993417.8889200959,43.04558857825517,0.011590598392976666,2911.848962402655,2.646120209668297,0.09758519477625903,993417.8889200959,43.04558857825517,15.331070754577278,8.0032e-05,0.9967035110403173,6.6743550605491615,2911.846475587281
453396346,0.8830951974717187,0.062495306873147416,996478.1712155495,10.52044558725475,0.0032727225964792103,3041.174106481876,0.8830951974717187,0.062495306873147416,996478.1712155495,10.52044558725475,13.625975784349556,8.0032e-05,0.9982375324618632,0.5072268434694204,3041.622326012618
